,7_corr,7_pval,7_qval,7_ci_low,7_ci_high,2_corr,2_pval,2_qval,2_ci_low,2_ci_high,0_corr,0_pval,0_qval,0_ci_low,0_ci_high,3_corr,3_pval,3_qval,3_ci_low,3_ci_high
KRT8,0.03619497848558614,0.0040865246554168755,0.006420305821550473,0.01149351468539677,0.06085229376783269,-0.3189603257792555,2.2244564001728755e-151,1.7243848063355624e-150,-0.3409844082604427,-0.29658629443732004,0.2996059474960873,1.16660471070022e-132,6.091930604178694e-132,0.27694464214957965,0.3219341601020696,0.09029275192519942,6.997204508808428e-13,1.6522324696123797e-12,0.06572766542682683,0.1147484587501319
THSD7A,0.03584670972894983,0.004458576318615452,0.006993845205671298,0.011144838142011804,0.0605048564980148,0.06757963192046343,8.004089802468095e-08,1.312145869257065e-07,0.04293959743050251,0.09213750538419542,-0.06582677868542354,1.7189234717278533e-07,2.690021082516202e-07,-0.09039148342724476,-0.041182025188146884,-0.04860600462017021,0.00011462502740684125,0.00020354626416646166,-0.07322978952475669,-0.023922995394965497
SPP1,0.03579731187054464,0.004513762696623735,0.007069322939113134,0.0110953829302489,0.0604555760924628,0.1266709215863835,5.588829211058276e-24,1.2006077789598873e-23,0.10227933837482556,0.15091027734431817,-0.11354115142740588,1.5319306226638364e-19,2.9573950244475604e-19,-0.13786607089430902,-0.08907934617434989,-0.07810202997322167,5.438864321765977e-10,1.1734335106291212e-09,-0.10261572186611374,-0.05349353041482969
ZNF560,0.03526603575128196,0.005147619896017252,0.008024349019512473,0.010563497612162924,0.05992555558497293,0.026953636004318864,0.03252827995110495,0.041384580090464314,0.002243386188120978,0.05163099015223729,-0.05090794500004382,5.337479055949653e-05,7.690892011454832e-05,-0.07552467720684064,-0.026229197891851068,-0.009752113766591202,0.43932295917331565,0.4972245451839852,-0.03445555433409027,0.01496323632123464
LINC00659,0.03495847951628564,0.005550296177867816,0.008638593272946016,0.010255595099571902,0.05961871987000967,-0.010994702639354809,0.3832732544698785,0.42609589157296107,-0.035696747965886046,0.013720769341520304,-0.021980776997411775,0.08128323318651408,0.09699669831326263,-0.04666717223860515,0.002732451296073137,0.011176465650288282,0.37545799008595004,0.4360719977769455,-0.013539017761944626,0.035878300495428984
D21S2088E,0.03450266173765747,0.006199458293857348,0.009619019850825987,0.009799272731374728,0.059163961376376834,0.18646393529947772,1.3193969477626205e-50,3.8243389790220886e-50,0.16250097117327028,0.21020707689188106,-0.18470322657872043,1.1469580139388132e-49,2.9409179844584954e-49,-0.20846347271985508,-0.1607250862649665,-0.08384948163420346,2.6529074793603303e-11,5.948223047893117e-11,-0.10833674471956899,-0.059260529345879685
RTP1,0.03444731082803147,0.006282771765826207,0.00974073141988559,0.009743861248934052,0.059108738400983935,0.1338199275436006,1.324863166823864e-26,2.9408727343482e-26,0.10947019305906551,0.1580091474047285,-0.1341283788537718,1.0129023902950027e-26,2.1459796404555142e-26,-0.15831537929101464,-0.10978050734255428,-0.0656735040392234,1.8360676500798168e-07,3.6466090369013246e-07,-0.09023879894808788,-0.04102834514907172
TNNI1,0.03444014943841371,0.006293624285385321,0.00974999889292846,0.009736692033392587,0.059101593552674934,0.005409257892369001,0.6679657091298781,0.7042337471058282,-0.0193050667297827,0.030116976161484357,0.013217939042133826,0.2945451918334211,0.32818405775311543,-0.011497560573289073,0.03791729787087737,-0.04573596269654402,0.00028424313072014954,0.0004921958973509083,-0.07036817557196487,-0.021048007407285296
MSH2,0.03425510386066429,0.006579959867211154,0.010169953426910594,0.009551445119573046,0.05891697451526642,0.08574776792864626,9.34333807373799e-12,1.6699442491041982e-11,0.06116563241908102,0.11022594576772735,-0.06901590243391577,4.2182532413870195e-08,6.690330279757367e-08,-0.09356806585862831,-0.04437984834102985,-0.0681557743956408,6.200029631629301e-08,1.25379770103727e-07,-0.09271136952342583,-0.04351732429291487
NEBL,0.0341652116578024,0.0067232393562428735,0.01038338124516274,0.00946145572277185,0.05882728891010495,0.0021589103762893716,0.8640702905436027,0.8785666401053408,-0.022554036962997393,0.026869220962985343,0.021516297571552493,0.08792632136021453,0.10454972813342989,-0.0031971464394344564,0.04620347501330545,-0.04966010734476251,8.109696744000022e-05,0.0001450750759212884,-0.07428069504879907,-0.02497901722005587
GPATCH4,0.034012409734751385,0.006973234873116758,0.010736312352758673,0.009308489504225886,0.058674837255540443,0.3135356726984818,5.565383283640437e-146,4.122506136029953e-145,0.2910792142506661,0.33564682073843655,-0.31445511939650345,6.901259935987379e-147,4.047659786502861e-146,-0.33655161028165276,-0.29201252712427156,-0.11948831846234428,1.7228480829026575e-21,5.037567493867419e-21,-0.14377552722578008,-0.09505725610548901
NMU,0.03399596653983768,0.007000628561869628,0.010770197787491735,0.009292028698183344,0.05865843168487529,0.2101474039187618,3.4261120835329057e-64,1.167329500351927e-63,0.18640367442100397,0.2336457999159086,-0.19307941798511688,3.197611909471627e-54,8.526965091924338e-54,-0.2167569433316524,-0.16917486287045402,-0.10620640646735659,2.821618704161094e-17,7.484399745785394e-17,-0.13057544932627346,-0.08170911168014054
IDO1,0.033334602500126646,0.00818574727678386,0.012535600730143736,0.008629967417521285,0.05799856989205126,0.41174217899215104,5.796999990379143e-264,9.825423712507023e-263,0.39100889859683613,0.4320577923387495,-0.3575969589728205,2.036514374860107e-193,1.7041961295900478e-192,-0.3789598933830334,-0.33585309650033124,-0.2047144259445944,6.453116381061452e-61,4.360213770987468e-60,-0.22827137923470872,-0.18091791857627185
HIST1H2AC,0.03313970422225459,0.008567696249366865,0.013090444995212934,0.008434867800482351,0.0578041102021174,0.05273145509847306,2.8476013975183776e-05,4.3112814496871726e-05,0.028056270766900242,0.07734241533408005,-0.06119452612063011,1.182140915053722e-06,1.8130995629658312e-06,-0.08577655686979692,-0.03653803572425404,-0.03174791238515859,0.011790351448775601,0.01749310303972641,-0.05641539596727351,-0.00704169284765161
GNB4,0.032720023804554924,0.009444699453591124,0.014386442427404606,0.008014760218566709,0.057385367854892,0.19830264264035435,3.5695881803633314e-57,1.1225120064035633e-56,0.1744457532627501,0.2219268554276908,-0.1756302351849565,5.578203085726491e-45,1.3858889653978858e-44,-0.1994762266160857,-0.151576352099073,-0.10734327298875458,1.28635188813851e-17,3.430271701702693e-17,-0.13170564945344782,-0.08285130355688326
RP11-319F12.2,0.032678923638777946,0.00953474849689338,0.014512384560864736,0.00797361868857008,0.05734435908971227,-0.01819380630149902,0.14905657538417608,0.17755399092814303,-0.04288626867719968,0.00652086955739624,0.003829300553334755,0.7613921261271854,0.7873755182287336,-0.020884419783535748,0.0285383440785455,-0.0038219342447240357,0.7618372377845717,0.7952372001926636,-0.028530983660060166,0.020891782985894915
LMO3,0.032675677650944604,0.009541892848768564,0.014512384560864736,0.007970369437458243,0.05734112031692206,0.023810186003782915,0.05896809863054251,0.0731160553385524,-0.0009020888488533544,0.04849339698610698,-0.025016055843130325,0.04724359024734095,0.058003180168619946,-0.04969707765979554,-0.0003045000106290598,-0.029951509140821387,0.017512245054835205,0.02550946111410809,-0.05462282390913554,-0.005243646175186275
C20orf166-AS1,0.03246480750046569,0.010016362191809765,0.015199335647662768,0.007759288411340551,0.05713071776722782,0.023443592427684824,0.06297823370669277,0.07775090581073181,-0.0012688867505608542,0.048127454721857074,-0.00465414317324903,0.7120816322409836,0.7417517002510247,-0.02936251020384858,0.02005990802826761,-0.04994874032248617,7.367966246219501e-05,0.00013216082952860093,-0.0745684430369969,-0.025268185289796966
OLFM3,0.03220547319331026,0.010628607114677962,0.016091759446900774,0.007499697781897957,0.05687195552497643,0.04549105332073782,0.00030644330587696486,0.00044412073315502155,0.020802694874699403,0.07012396660480547,-0.04009302640248404,0.0014678877462583045,0.0019944126987205225,-0.06474062749260932,-0.015396536736271298,-0.04290501557411966,0.0006632775086517421,0.0011073080277992356,-0.06754514438182682,-0.018212581533622325
COL9A3,0.03198274050972305,0.011180766543776484,0.01690770490293926,0.007276747610614735,0.05664971152145533,-0.11983005753550358,1.321852481216819e-21,2.7367546194965198e-21,-0.1441150467306827,-0.09540081528496279,0.15346306862539058,1.3781114127313204e-34,3.1249691898669396e-34,0.12924145209220286,0.17750166601522752,-0.020988460783264776,0.09599966379171729,0.1258186943534958,-0.04567651420667651,0.003725215413918232
KIF2C,0.03198128903213457,0.01118444679329432,0.01690770490293926,0.007275294723783943,0.0566482632204212,-0.03095103285091281,0.014084326707649648,0.018338967067252146,-0.05562023556259486,-0.006244064577221537,0.03505719823127707,0.00541805209085875,0.007133709138721198,0.010354424451496683,0.05971720782191448,-0.01814281898809849,0.15019943831386406,0.19028494554873104,-0.042835358225100956,0.006571871520852051
H1FX,0.03169297909771303,0.011937135673764422,0.01799116152790418,0.006986706936777833,0.056360582193111304,-0.1050644684048809,6.158678994345258e-17,1.2005222211199333e-16,-0.1294401436330908,-0.08056188928163754,0.10291583244498193,2.614333458075344e-16,4.85935587002852e-16,0.07840348644979224,0.12730381367503202,0.010986319940425137,0.3836360719820764,0.4442803381378997,-0.013729151473851921,0.035688374934781
TNFRSF18,0.03159196189793755,0.012211290901029032,0.01839049834492324,0.006885593357396907,0.0562597843789829,0.03732711889728969,0.003063423340542967,0.004199346594301531,0.01262702222103788,0.06198168992934253,-0.026811963035207238,0.033452041647104344,0.04181505205888043,-0.051489591628979,-0.002101611429191089,-0.0451543814413068,0.0003396193060834428,0.0005830374353363825,-0.06978825274333415,-0.02046547363592846
DEPDC1B,0.03151426535536415,0.012425934856076369,0.018699676231868127,0.006807823028976692,0.05618225623294117,0.0769131958850947,9.897891049107631e-10,1.706532939501316e-09,0.05230085792104502,0.10143215200242993,-0.06366411730676297,4.2992873485373467e-07,6.644957262036084e-07,-0.08823704233020577,-0.03901375167369052,-0.05992839518955109,1.9567759360878822e-06,3.737871893195573e-06,-0.08451497805809008,-0.03526888204571114
ADAMTS8,0.03144487799898055,0.012620440592760431,0.018963847622479987,0.006738370030344695,0.0561130190126149,0.0959022704211038,2.3805864062214706e-14,4.445539507416379e-14,0.07135964244845198,0.12032884567364949,-0.08994107174374774,8.591336094876971e-13,1.5099008954089581e-12,-0.11439855350481104,-0.06537462937231384,-0.05827728355574801,3.719851809903395e-06,7.0451738823927936e-06,-0.08286968423403755,-0.0336139480507566
DYNC2H1,0.0314208550579437,0.012688406608117849,0.019050611684367603,0.006714324418527734,0.056089047995637624,0.06226002105877664,7.676333121491246e-07,1.2321561992762834e-06,0.03760613604729601,0.08683815995740224,-0.041480126648356465,0.0009978425227138543,0.0013622423518277872,-0.06612409046729084,-0.016785588581910264,-0.06302750500603267,5.600133532922025e-07,1.0895201425918337e-06,-0.08760280599250989,-0.03837553157611799
TAL1,0.03141774379261317,0.012697232687631007,0.019050611684367603,0.006711210219143082,0.0560859434530292,0.03127032494771492,0.013121708678926832,0.01715256036461024,0.006563652901390563,0.05593884259926131,-0.020265515915568532,0.10800768486600909,0.12721753223322627,-0.0449547468187419,0.004448455925920749,-0.04367779585825772,0.0005288150732782452,0.0008895123183822459,-0.06831580295950943,-0.0189865449998114
RGS16,0.031053678044271536,0.013768282908724071,0.02059578595171888,0.006346804450518033,0.05572266107253619,0.07528559193616763,2.2145570789855255e-09,3.779107643320009e-09,0.05066811276125857,0.09981164260692785,-0.06620855238741953,1.45768867645375e-07,2.28477848973942e-07,-0.09077178213174568,-0.041564813704793833,-0.05486741574771202,1.3295130413061847e-05,2.4643429866657733e-05,-0.0794714069595222,-0.0301966143457129
MMP23B,0.030783993365682525,0.014612333869268771,0.021744544448316624,0.006076872129840999,0.05545355246882215,0.019841458227682674,0.11558623322966113,0.13926052196344715,-0.004872674999364221,0.04453136781080713,0.01171248825533851,0.35298932068101907,0.38726200842679,-0.01300301935820657,0.036413692892753334,-0.06055646518393047,1.5258257402077345e-06,2.9202406511152814e-06,-0.08514079980580268,-0.03589844154601243
COL6A3,0.030778840146547196,0.014628896816712587,0.021753006418903476,0.006071714213741287,0.055448410222607665,0.014543639984162172,0.2487679700551576,0.28626924056980163,-0.01017175980465687,0.03924128078997602,-0.016413494396463,0.1930339069582787,0.22023263771623358,-0.04110856458449703,0.008301616861225741,-0.0250669343485752,0.04679544177410122,0.06427945298640278,-0.04974786222289429,-0.00035541043526449536
FGF4,0.030073251456543958,0.01705892604045395,0.025235097692979217,0.005365494819576952,0.054744311608905104,0.19996763969286216,3.920332481020412e-58,1.2485135289873924e-57,0.17612623205097042,0.2235745789969616,-0.1964823912795646,3.901788612670141e-56,1.0588300170068226e-55,-0.22012533383737004,-0.17260873555812653,-0.0864687309776425,6.2483541554265586e-12,1.4331087512446236e-11,-0.11094341192646417,-0.06188923139187048
PPP1R1B,0.03005175330251555,0.01713822014215547,0.025333658746719098,0.005343977835908313,0.05472285846994001,0.2563011396249171,5.636828614728236e-96,2.7231056109798245e-95,0.2330655507519011,0.2792442488712058,-0.23004305643491849,5.206484825322123e-77,1.7471425588329273e-76,-0.2533147655587017,-0.2065052461873784,-0.12669362607320175,5.48551990361656e-24,1.6852595710035513e-23,-0.15093282656273488,-0.1023021717344026
MT-ND6,0.029945455646365315,0.017535058807084714,0.025862918594520227,0.005237587412809519,0.05461678305609714,0.11813545788948729,4.8806363896293736e-21,1.0042461707056325e-20,0.09369724730291791,0.1424313972540753,-0.0985301995177229,4.556969014210037e-15,8.285398207654611e-15,-0.12294259643037968,-0.0739986312409811,-0.07778015384544355,6.401680597196878e-10,1.3781874267377563e-09,-0.1022952778761792,-0.05317060810950916
WNT8A,0.029714357128373014,0.018425699699507095,0.027136523857889682,0.005006289142917958,0.05438616578700222,0.06148948823506025,1.049696461720385e-06,1.6768314084990176e-06,0.03683371345146135,0.0860704471864693,-0.07372086322141455,4.728328387688418e-09,7.682093237511645e-09,-0.09825361170216289,-0.049098565497843166,-0.028089889117994378,0.025878678140394983,0.03683797600056225,-0.05276500635234911,-0.003380491615283775
ID3,0.029526288318378526,0.019179471722188087,0.02822585978246959,0.004818059725296361,0.05419848667649199,-0.14439758274912945,9.220197123874111e-31,2.1618281650349616e-30,-0.16850803687804344,-0.12011444498667599,0.0632867345085701,5.030165616245388e-07,7.762601259637944e-07,0.03863541334856761,0.0878610704040014,0.10457606146537267,8.577309060126318e-17,2.2483116802428094e-16,0.08007124205101163,0.12895455384555016
HAND2,0.029507638495075508,0.019255667868245258,0.028317158629772434,0.004799394070776568,0.054179875402692736,0.0032791729885417982,0.7948412353399668,0.8185800569927567,-0.021434307992440636,0.027988649025490565,0.009171081724286295,0.467067409825656,0.5022230213179096,-0.01554418517910621,0.033875148554841666,-0.035216552880586845,0.0052105710027756024,0.008065899385101551,-0.05987618895365389,-0.01051395871249424
CALY,0.029360411098325618,0.01986652453058928,0.029194011066259046,0.0046520423020230154,0.05403295172567213,0.006869937244742005,0.5859093969815323,0.6289955952566101,-0.017844836311241584,0.031576320663275204,0.024318440781964573,0.05376097501672882,0.06544245285055243,-0.0003935397876731498,0.049000737806897884,-0.055191980728484386,1.1813284710239829e-05,2.1937390362562357e-05,-0.07979489333470575,-0.030521865126767057
RPL22L1,0.029301969153553334,0.02011365388629449,0.02953546826181276,0.004593551285253328,0.05397463004630659,0.1689998323918136,1.0264629422271165e-41,2.7155104291722657e-41,0.14489320299397046,0.19290594709760675,-0.19722302984259613,1.4788439621888548e-56,4.0350449172956476e-56,-0.2208583709416572,-0.17335617610718795,-0.04433607364318356,0.00043477962880934877,0.0007381657534963477,-0.06897225022027463,-0.01964585399575926
